deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,AvgHouseholdSize,PercentMarried,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,BirthRate,region
200.9,42310,1423,13.5,0,41.2,2.45,55.5,34.3,2,64.5,3.095975232,West
161,46394,7758,14.9,128.8992008,38.9,2.35,54.8,38.5,5.9,59.3,13.23328786,West
152.5,46765,7485,16,0,39,2.38,52.5,35.5,5.7,59.7,4.0603248260000004,West
129.3,60658,54688,10.7,749.7074312,38.8,2.38,51,19.4,5.2,70.6,5.222636717,West
134.1,57659,333577,12.8,257.8115398,35.5,2.47,50.3,19,6.7,75.7,4.709495456,West
162.2,39625,14058,17.4,0,45,2.36,52.2,28.3,9.2,56.6,3.897032535,West
147.4,41248,5557,18.3,2159.438546,37.8,2.24,41,42.2,6.3,64.2,5.208333333,West
150.7,45439,22036,17.7,0,37.6,2.61,46.5,31.3,9,59,2.713797035,West
153.9,50106,148513,15.4,188.5356837,38.4,2.43,51.7,29.1,8.7,63.2,7.265243902,West
201,39904,103057,19,0,40.8,2.56,50.1,31.9,9,62.8,4.287972051,South
164.1,56193,12937,11.2,0,37.1,2.6,53.1,40.3,5.9,64.1,6.831648658,West
147.9,44163,26168,16.3,0,43.4,2.44,52.4,29,9.5,49.9,4.020100503,West
151.4,46336,40946,15.5,73.26723001,44.2,2.4,58.6,31.6,10.2,54.1,3.819022136,West
162,47631,28360,13.4,0,36.4,2.67,54.7,32.1,6.2,62.9,5.340817963,West
150.9,33043,18343,26,0,39.7,2.42,50.6,28.9,10.7,46.5,4.346733668,West
106.1,57242,4691,9.6,0,52.9,2.31,61,19.4,6.7,69.8,2.292993631,West
137.9,58487,16510,9.4,0,49.4,2.2,59.2,25.5,5.6,71.8,4.06824147,West
136,47006,4349,11.5,0,43.7,2.52,61.4,29.1,5.3,64.4,10.87248322,West
59.7,73274,17787,7,0,43.4,2.28,38,11.5,7.7,75.1,5.170657157,West
173.9,57732,556772,12.4,39.51348128,40.6,2.53,46.5,30.2,9,70.5,4.63936694,Northeast
160,61259,17299,9,0,45.9,2.79,47.2,23.1,5.2,70.5,3.227665706,Northeast
161.5,70074,776043,10.7,73.44953823,40.6,2.59,48.6,26.2,7.7,71.6,4.825363357,Northeast
153.9,53953,70601,12,84.98463195,45.1,2.3,47.6,27.1,6.7,73.6,3.458753556,Northeast
180,49072,470690,17.7,31.86810852,38.6,2.57,42.2,30.8,10,62.7,4.653517654,Northeast
164.4,57737,161292,15,18.59980656,35.9,2.36,39.6,24.2,7.2,79.7,2.489937484,Northeast
159.6,84026,1585139,8.9,49.20704115,38.5,2.56,50.2,21.1,6.1,80.7,4.75120604,Northeast
146.9,82596,10925,7.1,0,39.5,2.62,49.2,25.4,3,74,4.179364388,Northeast
160.9,90039,696023,6.5,22.98774609,40.9,2.58,52.2,21,6.9,83.6,4.696647392,Northeast
176,74576,510393,8.5,25.47056876,42.1,2.71,50.9,29,7.9,76.7,4.322689366,Northeast
178.6,54280,778121,21.5,2389.088586,32.2,2.39,30.4,23.6,8.7,64.8,4.178438278,Northeast
171.5,65217,818963,11.5,69.60021393,39.8,2.6,48.3,28.9,7.8,74.7,4.642829838,Northeast
177,36377,10349,17.5,0,56.6,2.08,60.5,39.9,12.2,66.6,2.960526316,Midwest
154.2,45308,9383,15.5,0,48.7,2.43,48.2,43.2,10.8,65.8,2.429149798,Midwest
166.7,54232,114625,11.4,8.724100327,40,2.67,58.1,38.3,6.1,72,5.293976097,Midwest
179.3,38121,28803,16.8,0,47.1,2.24,53.2,33.4,9.3,65.7,4.633003644,Midwest
167.7,45743,23154,13,0,49.5,2.38,60.1,33.7,9.7,64.6,3.888098625,Midwest
202.3,36460,15261,19.9,65.52650547,48.4,2.36,55,42.8,12,62.9,5.930470348,Midwest
182.5,41624,8575,15.8,0,43.6,2.14,41.1,44.1,8.1,69.8,4.516129032,Midwest
155.7,57235,59314,10.2,0,42.6,2.56,59.5,36.6,7.9,73.7,6.143948532,Midwest
182.3,46061,105659,16.8,132.5017273,42.6,2.42,49.6,35.6,9.7,69.8,5.244463933,Midwest
179,48846,17457,11.8,0,48.4,2.37,53.7,34.2,8.4,68.1,4.021937843,Midwest
179,44145,154636,17.7,1189.891099,41.4,2.46,50.1,30.6,9.4,64.9,5.359859567,Midwest
170.7,46371,43664,15.2,0,40.6,2.58,51.4,40.8,7,66.6,6.000674233,Midwest
187.7,45916,134314,15.4,461.604896,40.1,2.48,46.5,35.7,10,66.5,4.992021883,Midwest
181.6,48030,51657,14.8,0,44.1,2.56,54.2,36.2,9.7,65.5,5.517112399,Midwest
167.7,47991,26238,12.6,0,46.7,2.39,56.1,31.8,7.8,71.3,4.386136675,Midwest
184.5,41930,25427,16.1,0,49.1,2.26,58.2,39.4,13.9,60.2,3.917098446,Midwest
169.7,51175,18856,11.3,0,45.2,2.36,57.4,42.3,5.7,67.4,3.697661773,Midwest
157,58419,23813,8.9,0,42.9,2.43,58.7,36.3,4.7,76.2,5.031948882,Midwest
195.8,39408,5794,15.6,0,52.4,1.99,58.1,35.8,7,65.3,4.091341579,Midwest
173,47985,20554,14,194.6093218,42.2,2.42,50.7,42.2,5.6,66.2,5.77755154,Midwest
164,56365,84559,10.6,236.5212455,39.1,2.49,53.8,36.5,5.5,77.2,4.73206677,Midwest
174,45158,26224,13.1,0,44.4,2.48,48.5,42.2,7.1,66,4.951690821,Midwest
188.1,53945,168437,15.4,100.9279434,37.4,2.62,47.6,32.8,9.7,69.8,4.702469467,Midwest
126.7,56160,20366,8.9,0,43.5,2.49,57.7,44.2,4.7,78.6,4.802328402,Midwest
160,49790,118212,12.6,676.7502453,35.4,2.41,47.2,27.7,5.4,76.9,4.937288473,Midwest
166,52260,16829,11.7,0,41.4,2.51,57.4,41.5,3.6,71.8,5.702647658,Midwest
165.9,40968,19223,15.9,1404.567445,47.2,2.21,54.5,42.4,8.2,63.2,7.291666667,Midwest
184.4,48881,27980,10.9,0,46.1,2.22,57.2,40.5,6.1,74.7,3.410283316,Midwest
165.9,48430,79806,10.8,350.8508132,44.2,2.34,55.7,39.9,5.7,75.2,5.10901206,Midwest
153.9,54400,135868,9.9,1037.771955,40.6,2.48,55.8,37.1,5.7,75.6,5.823165636,Midwest
182.8,43701,40884,13.4,1858.917914,47.2,2.2,54.6,42.6,7.5,69.6,4.527363184,Midwest
217.8,43661,15075,13,0,48.6,2.36,55.8,43.8,7.6,68.8,7.254261879,Midwest
228.8,36774,4573,29.1,0,31.6,3.48,37.2,43.8,14.8,33.9,10.89005236,Midwest
189.9,42946,957735,22,486.5646552,34.2,2.44,38.1,28.1,9.3,60.2,4.989477448,Midwest
179.8,52978,45549,14.4,0,39.3,2.49,53.4,39.4,6.5,69.4,9.392150771,Midwest
184.3,52776,37435,10.5,988.3798584,45.4,2.4,59.9,43.7,5.5,73.1,5.631220534,Midwest
185.3,49040,35567,12.6,2755.363118,49.9,2.33,56.8,34.3,6.3,71.8,4.641415709,Midwest
153.4,59377,183245,10,120.0578461,37.8,2.51,55,34.2,3.9,78.5,4.723966632,Midwest
161.9,77364,87850,5,330.1081389,43.8,2.5,60.5,22.5,4.5,85.2,4.880531448,Midwest
163.1,53828,7290,12.1,411.5226337,45.2,2.45,59.5,43,4.6,70.5,6.083916084,Midwest
149.8,68471,40889,10.8,24.45645528,35.9,2.51,51.5,32.6,3.6,79.4,4.1095890410000004,Midwest
168.1,52411,43441,11.2,0,44.1,2.39,57.4,39,6.8,69.5,5.534351145,Midwest
155.1,52075,70408,15.4,894.7846836,36.2,2.41,49.6,33.7,7.2,78.7,4.146396651,Midwest
170.1,42659,13645,13,0,50.5,2.03,60.4,41.6,4.6,67.5,6.227254347,Midwest
166.8,54782,195080,13.1,287.0617183,39.7,2.53,50,30.7,8.4,70.8,5.596635235,Midwest
168.7,44026,17495,13.5,0,44.1,2.29,59,41,4.8,68.9,7.105568445,Midwest
186.8,51237,161448,14.9,12.3878896,38.9,2.47,50.2,36.8,8.5,69.7,6.125337107,Midwest
195.2,39999,14124,16.9,708.0147267,47.5,2.27,55.5,43.2,5.9,60.6,4.399845619,Midwest
163.8,75920,87513,4.9,399.9405803,37.6,2.63,59.5,27.7,4.6,81.8,6.401613935,Midwest
176.8,50243,63642,11.9,0,40.9,2.45,53.8,36.6,5.5,71.9,4.992503748,Midwest
208.5,40701,16376,17,0,49.3,2.19,57,34.5,9.8,57.9,4.272316777,Midwest
168,47841,41304,11.2,0,44.3,2.41,55.5,45.3,5.4,68.9,4.11444786,Midwest
166.9,55335,115569,9.1,597.0459206,41.3,2.4,55.6,36.7,5.8,76.8,5.012640228,Midwest
131.8,48683,20455,11.7,0,43.1,2.32,58.7,46.3,5.5,69.4,6.550868486,Midwest
161.1,50266,29550,12.2,0,40.7,2.45,54.8,38.8,3.6,74.6,4.872575733,Midwest
168,46943,30506,18,0,42.3,2.54,58.6,38.1,4,63.6,7.467204844,Midwest
177,41211,21387,14.8,187.0295039,52.6,1.99,59.8,31.4,8,65.6,4.69334869,Midwest
185.6,52852,102804,13.7,165.3632154,38.9,2.53,51.5,31.8,7.2,73.3,4.797917183,Midwest
209.5,42079,15552,13.4,0,49.2,2.16,59.3,38.8,6.6,64.8,5.452638937,Midwest
153,69346,133674,5.9,44.88531801,42.1,0.0249,60.5,30,4.5,82.8,5.225693273,Midwest
155.3,76584,396488,5.8,534.6946188,42.8,2.51,59.7,24.3,4.2,84.6,4.334726295,Midwest
189.4,52850,51945,10.4,0,44.4,2.35,55.5,43.7,5.7,73.5,5.973097545,Midwest
181.1,46835,24033,13.9,0,47.9,2.39,56,42.3,7.2,67,4.379909545,Midwest
172.9,52711,169546,12.1,176.9431305,37.7,2.33,48.7,34,4.7,76.3,4.928895838,Midwest
156.6,51003,73435,11.3,2178.797576,43.4,2.3,55.3,39.2,6.6,72.8,4.989577905,Midwest
128.4,42838,37956,24,0,26.6,2.26,39.8,17,4.7,79.8,4.074920055,West
159.8,50437,12022,10.7,0,41.2,2.59,56.2,31.3,4.4,65.3,6.672369547,West
215.9,79358,49220,7.1,0,32.7,2.71,56.6,34.4,4,77,5.19665272,West
151.5,58225,15559,12.3,64.27148274,39,2.44,53.2,35.6,4.3,71.2,5.625,West
196.6,63166,14236,9.3,0,40.3,2.47,58.9,38,5.1,74.1,9.966777409,West
152.2,59701,7444,8.4,0,43.4,2.43,67.4,34.7,4.1,73.1,5.333333333,West
169,48624,40315,14,0,38.2,2.61,49.6,31.7,7.8,59,6.7516967,West
159.5,45721,13383,14.3,0,42.9,2.35,52.9,29.9,6.8,67.1,7.372914241,West
163,44427,4741,10.9,0,49.6,2.15,55.9,30.8,3.3,65.1,11.20381406,West
147.8,51434,8585,9.7,0,44.6,2.34,54.1,36.1,3.6,76.9,6.819672131,West
156.1,57192,97121,10.8,175.0393839,36.7,2.51,53.3,26.3,5,74.6,5.053669323,West
143.3,63575,18722,9,0,38.1,2.68,61.4,31.5,6.4,77.6,6.394269037,West
168.2,57427,82178,10.4,462.4108642,36,2.44,50.6,27.5,5.1,69.6,5.340540541,West
180.6,45251,2542,14.7,0,43,2.15,55.4,28.1,1.6,67.9,6.042296073,West
152,55354,29228,10.8,1402.764472,43.6,2.38,56.3,28.5,3.8,71.4,5.701401192,West
141.5,49713,8812,13,0,47.9,2.3,55,30.8,2.4,62.6,9.708737864,West
168.7,54716,30009,9.9,1499.550135,42.2,2.28,56.9,27.2,3.4,73.9,4.312372589,West
126.9,77222,9899,6.8,0,38.1,2.74,62.1,35.2,5.4,76.1,5.14813016,West
141.1,72604,44626,9.8,0,33.6,2.64,55.2,35.4,5.4,74.2,8.929775551,West
136.9,75348,23125,7.7,0,38,2.63,47.7,17.9,2.6,77,1.745232098,West
132.8,56800,20822,10,0,34.6,2.76,56.5,36.2,4.4,71,6.918371652,West
182.3,50802,8328,12.6,0,43.4,2.34,56,29.3,6.8,66.8,5.37037037,West
182.6,55520,7234,13.2,0,42.1,2.27,58,32.2,5.2,73.4,17.40104556,West
157,36544,7743,20.5,0,43.2,2.36,60.2,37.3,8.9,58.5,7.715311005,South
210.5,44811,23373,17,0,36.4,3.02,51.3,40.7,9,56.2,3.008098727,South
171.2,39615,13522,23.6,0,36.9,2.59,43.8,36.7,12.6,54.9,6.247604446,South
225.1,33650,21578,24.8,185.373992,40.4,2.86,39.3,30.2,9.4,55.3,1.946661476,South
179.8,46288,46420,19.8,43.08487721,41.8,2.43,50.9,29.2,10.1,56.9,4.851190476,South
206.7,41010,201410,18.8,24.82498386,424.8,2.52,45.3,28.8,9.7,57.5,5.1314986,South
175.5,38454,242891,23.6,551.6877941,33.6,2.68,35,24.9,10.3,56.1,5.533244087,South
239.7,22640,18340,44,0,33.5,2.82,25.1,36.9,19.2,34.9,5.501407841,South
220.9,25562,8669,40.3,0,35.3,2.91,26.8,27.8,26.8,33.5,9.134847753,South
257.8,37096,1337,39.5,0,44.3,2.33,33.6,34.9,11.6,36.6,5.23255814,South
193.2,38366,23609,17.2,0,39.3,2.54,51.9,31.8,9.3,61.2,5.256362966,South
193.7,48018,141425,15.6,141.4177126,37.8,2.78,48,31.4,9.1,62.3,5.060304916,South
194.1,35019,16569,22.7,0,41.6,2.4,50.9,36.4,7.9,52.3,4.697986577,South
199.1,26408,7507,38.5,0,34.8,2.81,26.3,36.4,15.9,43,4.610130905,South
216.1,28271,11665,29.8,0,43.1,2.35,41.6,39.1,12.9,46.4,7.061933535,South
178.6,37367,68215,24.4,0,36.6,2.71,48,28.2,7.4,52.2,8.134642356,South
171,33015,9969,28.2,0,38.3,2.53,36.7,31.1,10.1,49.6,8.165019338,South
168.3,40797,53154,25.9,112.8795575,28.5,2.65,36.3,20.9,8.4,73.5,4.979333506,South
163.5,51389,60618,14.2,16.49675014,34,2.68,52.4,23.9,8.5,65.5,5.380501321,South
161.9,38869,78524,21.7,0,37.5,2.56,42.8,30.9,9.6,58.4,5.340297394,South
211.9,38471,12622,22.3,0,40.7,2.63,51.6,35.4,10.8,56.4,5.109751709,South
236,32239,22763,27.1,0,34.8,2.67,45.5,35.1,10.5,48.6,4,South
249.7,43374,85300,19.4,246.1899179,36.5,2.6,48.8,27.5,7.8,61.8,4.984662577,South
234.6,26439,30999,40.1,0,32.9,2.76,27.4,33.8,16.3,38.9,4.749478079,South
212.5,36118,34649,21.6,86.58258536,37.7,2.62,48.7,35.7,7.5,57.7,2.20341093,South
185,39937,59710,23.6,150.7285212,36.3,2.5,45.7,29,12.6,57.5,6.778509815,South
292.5,66671,103465,13.1,19.33020828,37,2.65,52.3,16,5.4,75.2,4.789430223,South
205.5,33428,25563,30.4,0,39.1,2.58,50.3,36.5,10.4,48.3,7.310838446,South
213.6,37554,35916,21.5,27.84274418,39.6,2.63,43.9,37.7,8.4,51,3.7384301,South
174.3,36810,35827,20.1,0,40.6,2.57,49.8,33.8,10.9,58.5,5.236239649,South
194.5,31963,10152,24.7,0,41.7,0.0243,48.2,32.1,8.5,53.7,7.049608355,South
181.3,37686,29463,20.7,0,35.8,2.71,45.6,32.7,9.8,55.3,8.259717314,South
185.3,35185,21747,22.3,0,37.7,2.61,48.9,30.1,10.6,58.2,4.476744186,South
204.2,28730,11043,31.3,0,36.8,2.69,39.4,30.5,19,41.5,4.965357968,South
147.8,34429,49800,29.9,100.4016064,25,2.51,33,19.3,13.3,70,3.389715373,South
224.4,34526,34167,25.9,0,36.5,2.81,40,36.7,10.3,51.5,6.394230769,South
208.6,38465,55191,19.3,0,40.7,2.61,51.9,31.4,12.1,55.9,4.728190104,South
202.6,32459,12277,22.6,0,40.1,2.75,48.2,41.3,12.9,48,4.821037253,South
215.8,30078,39956,30.5,0,36.7,2.65,40.4,34.5,9.5,50.8,5.009078287,South
180.8,40198,30908,17.7,0,37,2.87,49.2,34.7,6.6,56.6,5.189340813,South
203.2,34794,25459,22.3,0,39.2,2.5,51.1,33.9,10.2,51.4,4.867486575,South
254.5,26204,7486,36.2,0,38.5,2.49,36,29.1,25.3,33.8,6.153846154,South
157.3,58368,149039,11.1,6.709653178,36.9,2.62,53.5,26.9,5.4,73.1,4.71844142,South
211,32049,28265,26.9,0,36,2.85,42.7,34.4,13.1,48.5,5.869989491,South
215.1,27877,4585,37.4,0,38.5,2.64,32.9,30.6,22.1,41.7,7.020547945,South
183.7,34338,27222,25.9,0,37.7,2.77,46.2,38.9,10.9,49.4,5.577235772,South
200.5,38975,16059,20.8,0,40.1,2.65,53.6,42.2,4.8,56.8,5.357614146,South
214.2,41136,18070,19.5,0,36.8,3,49.3,34.4,9.7,55.8,6.422857143,South
230.1,29227,27005,34.8,0,34.1,2.81,29.3,28.3,20.1,42.3,6.248990796,South
235,28456,14588,37.4,0,36,2.4,30.1,32.1,19,47.6,2.224694105,South
215.5,40975,28296,18.5,0,36.7,2.67,44.8,29.6,10,60.6,5.503910285,South
175.7,37026,22131,19.1,0,38.4,0.0261,56.1,32,12.2,56.9,5.683802134,South
184,35550,19552,17.7,0,42.8,2.52,56,38.3,10.5,57,3.298774741,South
236.9,30689,10343,27.9,0,32.2,2.6,35.3,30.6,12.4,46.6,6.144623454,South
149.4,37667,28429,15.9,70.35069823,38,2.66,51.7,33.3,10.7,55.6,4.427409262,South
202.5,31607,14638,26.4,0,39.4,2.58,46,41,11.1,50.4,4.465958776,South
192.1,40397,47485,21.7,0,37.9,2.58,44.8,30.1,8,58.7,3.589466089,South
241.1,30292,48130,35.1,41.55412425,36.2,2.69,33.7,30.1,21.7,40.6,5.86461126,West
209.4,35425,20566,24.7,0,36.7,2.67,48.7,36.4,9.4,49.2,8.771929825,South
214.5,34073,9899,22.1,0,41.1,2.45,52.8,34.5,11.2,55.6,6.736458807,South
219.7,27596,9122,32.5,0,36.8,2.6,34.4,36.1,9.7,42.3,2.790178571,South
181.7,34403,18317,26.3,0,40.5,2.38,44.6,31.5,12.3,54.1,5.112672644,South
235.8,34494,12447,23.4,0,41.5,2.39,49.5,38.5,5.7,55.4,5.540488183,South
207.4,30313,27387,34.6,0,35.8,2.82,34.4,36.2,19.8,41.7,5.055775459,South
162.6,35425,25378,26.9,0,27.9,2.36,39.1,33.9,7.9,73.9,3.767349636,Midwest
156,56309,17296,10.7,0,42.3,2.51,61.4,40.5,5,78.1,7.556742323,Midwest
222.4,45997,5306,12.2,0,47.1,2.13,56.1,42.1,4.3,69.8,7.641509434,Midwest
196.1,41302,26096,17.2,76.6400981,39.2,2.58,48.6,46.9,8.8,64.3,5.293680297,Midwest
172.8,38139,35829,20.2,0,43.3,2.67,55.9,41.3,11.4,57.6,6.004650527,Midwest
172.5,37581,11880,19.1,0,41.1,2.41,64.2,39.5,6.5,63.9,5.542168675,Midwest
211.1,41462,16446,18.4,0,41.9,2.44,54.4,43.3,6.6,66.3,4.212348529,Midwest
209.6,33236,18670,19.5,0,52.5,2.28,56.9,44.8,10.2,56.5,2.363989637,Midwest
190.4,39033,12182,20.1,0,43.1,2.56,53.8,45.4,4,58.5,7.020802377,Midwest
166.2,50305,174974,19.5,200.0297187,30.1,2.41,43.8,20.2,5,80.4,5.073280722,Midwest
189.9,45431,89100,17.8,763.1874299,36.8,2.58,44.9,36.8,7.5,65.2,6.216255654,Midwest
220.7,35774,42951,21.3,0,40,2.51,51.4,36.7,9.4,57.1,5.075560188,Midwest
199.3,43111,9014,16.2,0,42.3,2.39,58.6,44,5.2,70.1,7.368995633,Midwest
180.1,49384,44834,14.2,0,37.8,2.52,47.4,38.3,5.1,74.8,4.53252418,Midwest
152.7,44410,44237,17.5,22.60551122,49.8,2.6,57,36,9.1,59.6,5.73630137,Midwest
170.3,47705,78572,17,1374.535458,36,2.49,49.2,32,6.3,74.2,4.895140929,Midwest
197.3,39017,8992,16.5,0,42.4,2.48,53.6,49.6,8.9,68.8,9.99000999,Midwest
255.8,32170,6263,24,0,40.9,2.54,46.7,31.3,9.7,47.2,2.629656684,Midwest
182.5,60970,101603,10.5,9.842229068,39.2,2.63,58.6,34.8,6.7,75.6,4.56119093,Midwest
172.7,33631,13934,21.4,0,44.8,2.33,55.2,42.4,10.5,52.8,6.495468278,Midwest
166.7,43049,7589,12,0,45.5,2.52,54.5,49.2,3.8,71.7,2.963473467,Midwest
146.6,51831,83279,11.3,0,37.8,2.69,60.3,31.6,6.4,69.3,5.849007988,Midwest
228.4,43298,6801,15.7,0,43.7,2.42,58.5,43.3,4.5,66.1,7.955390335,Midwest
176.4,61598,235637,9.1,411.6501229,36.6,2.6,52,28.9,6.1,78.2,4.9347772580000004,Midwest
196.5,51221,20609,12.4,0,41,2.48,58.2,38.7,5.8,73,6.863636364,Midwest
168.6,51885,76720,13.3,808.1334724,38,2.44,49.3,31.1,4.9,75.5,6.328460877,Midwest
179.9,42166,17642,14,0,38.6,2.47,50.6,41.4,5.7,72.7,4.315304948,Midwest
206.8,37379,24526,20.7,0,41.2,2.61,51.8,38.4,12.7,54.7,7.465766273,Midwest
194.1,37173,7595,18.5,0,47.1,2.34,54.7,41.3,7.9,54.2,3.627311522,Midwest
179.1,34987,16393,21.7,0,43,2.62,56.9,41.9,13.2,50.8,9.043326548,Midwest
206.3,41610,8253,16.8,0,40.5,2.65,58.1,40.5,5.7,58.8,7.483794932,Midwest
123.4,42174,12687,18.6,0,40.1,2.48,43.9,48.9,6.8,70.3,2.755102041,Midwest
200.1,34411,15593,21.6,0,43.4,2.6,51.8,39.2,9.2,50.3,6.869058571,Midwest
166.5,31805,13373,23,0,47.3,2.54,58.6,42.4,9,53.1,6.128904705,Midwest
230,31486,30895,29.8,0,39.8,2.44,47.4,38.6,8.1,49.3,6.176009129,Midwest
180,51978,102426,11.8,439.3415734,40.2,2.53,56.7,34.3,7.2,71.6,5.593582421,Midwest
136.2,50886,2640,10.4,0,47.4,2.25,69.1,37.7,1.9,74.7,8.951965066,Midwest
134,45341,2591,12,0,49.8,2.12,60.8,32.7,2.4,77,10.81081081,Midwest
197.8,60279,7733,10.9,0,32.8,2.86,62.5,28.9,7.3,62.3,5.375139978,Midwest
150.7,58543,6133,8.3,0,36.1,2.78,64.8,25.6,2.9,76.1,6.199261993,Midwest
156.9,52795,1330,10.8,0,49.4,2.46,66.6,30.3,2.1,81.9,5.687203791,Midwest
155.4,39732,6244,16.9,0,48,2.23,55.3,40.1,3.5,69.4,5.457746479,Midwest
164.2,47709,2474,12.8,0,38,2.59,61.8,34.8,2.3,58.9,6.605504587,Midwest
194.7,50525,5817,12.9,171.9099192,43,2.34,56.6,36.6,3.7,71.7,7.6011846,Midwest
162.2,55074,35073,12.8,1881.789411,38.6,2.47,58.4,29.6,4.4,75.1,5.858531317,Midwest
122.6,59596,4064,10.7,0,36.1,2.93,58.6,20.9,3.9,62.4,5.965292842,Midwest
127.6,52394,1893,8.8,0,47.8,2.36,65.5,25.9,2.5,79.2,9.393939394,Midwest
178.7,53796,13338,10.3,0,40.8,2.51,61.4,40.6,4.4,77.7,5.896980462,Midwest
173,56927,18930,9.4,0,43.5,2.47,61.7,40.7,6.9,77.6,5.155718398,Midwest
165.8,44101,2970,13.5,0,52.1,2.1,63.5,39.4,2.5,74.8,6.681034483,Midwest
146.8,76104,580159,6.6,449.8766717,36.8,2.56,56.8,15.2,4.5,84,5.529393013,Midwest
209.6,53484,3956,12.2,0,34.8,2.81,63,23.4,1.8,77.5,5.231143552,Midwest
129.4,53378,7687,11.2,8585.924288,45.2,2.54,56.6,34.8,5.7,71.5,7.676767677,Midwest
141.4,46318,2564,12.8,0,41.7,2.21,60,26.9,4,73.1,3.783783784,Midwest
148.6,53739,1670,10.9,0,535.2,2.07,55.9,29.7,2.4,78.2,10.02949853,Midwest
166.5,65549,79315,10.9,0,37.3,2.7,53.1,30.9,5.9,80.2,5.174510519,Midwest
164.5,44896,3105,12.7,0,46.2,2.31,56.3,32.3,6.5,70.8,7.180385289,Midwest
219.4,44520,9536,14.8,0,43.7,2.26,61.7,37.2,8.3,75,7.603801901,Midwest
129.1,49852,2825,9.7,0,42.2,2.21,59.7,35.5,3.9,79.1,7.558139535,Midwest
182.9,43038,33339,18,449.923513,32.5,2.43,46,33.4,7.2,67.3,7.999080565,Midwest
161.2,57878,28941,8.8,1209.356968,42,2.37,58.9,29.1,3.1,80.7,6.078625702,Midwest
143.8,47723,12103,11.9,247.8724283,45,2.4,57.9,36.4,5,74.9,6.021594684,Midwest
150.8,47901,9936,11.1,0,45,2.27,61.4,44.8,3,77.7,6.352683461,Midwest
176.2,53903,4330,11.7,0,39.8,2.51,61.7,31.1,2.8,76.1,12.21973094,Midwest
150.2,63924,32553,9.5,0,40.4,2.55,59.3,32.5,5.6,81.1,6.683134349,Midwest
151.3,48645,6282,11.2,0,44.4,2.25,59.8,34,2.6,79.5,2.550091075,Midwest
208.4,42221,33314,18,1921.114246,39.4,2.47,50.3,32.1,8.7,64.2,6.411140218,Midwest
193.4,44774,5645,12.5,0,47.6,2.36,62,35.7,3.2,75.9,5.611775529,Midwest
165.4,55378,3007,11.1,0,41.6,2.53,54.2,32.5,5.8,70.9,3.29153605,Midwest
147.7,54149,10227,9.9,586.6823115,41.6,2.32,61.9,41.9,1.7,80.4,5.55836281,Midwest
183.5,41527,16346,17.7,4098.862107,40,2.47,53.1,33.6,4.7,67.8,8.276059565,Midwest
128.7,51923,3005,10,0,49.2,2.18,62.5,35.9,2.7,77.2,9.725158562,Midwest
109.9,44846,5550,13.5,0,44,2.24,49.6,34.6,1.7,72.8,9.776833156,Midwest
181.3,52749,15847,12.9,0,42.6,2.44,57.4,40.5,8.2,71.9,4.447806354,Midwest
166.2,38848,3683,12.9,0,48.5,2.08,59.6,36.3,4,74.6,4.141104294,Midwest
151.2,52744,5975,10.4,0,42.2,2.39,63.8,32.9,5.3,77.8,1.470588235,Midwest
182.5,47351,6838,13.9,146.2415911,43.1,2.32,46.2,28,1.9,72.8,1.121656601,Midwest
171.1,45856,5428,11.4,0,44.7,2.29,60.5,35.3,4.3,75.8,9.342230696,Midwest
153.9,65373,23298,10,0,34.7,2.72,62.3,31.2,3.7,80.4,8.095893103,Midwest
177.9,54701,9691,10.3,6810.442679,39.1,2.39,55.5,26.5,5.6,71.8,5.278450363,Midwest
177.8,44932,2506,11.8,0,50.9,2.07,61.7,30.8,2.3,77.6,10.28708134,Midwest
172.6,46533,63718,15.8,125.5532189,39.5,2.44,53.3,28.6,5.7,69.7,5.263956311,Midwest
154.1,42381,4725,12.7,0,50.9,2.07,57.4,35.1,3.8,74.7,7.552083333,Midwest
173.6,49152,9977,14.7,0,37.9,2.42,56.4,30.5,5.5,70.1,5.697730565,Midwest
154.3,46468,75247,20.2,252.5017609,24.7,2.49,39.1,17.4,5.8,85.4,4.808994852,Midwest
164.7,48383,5174,12,0,43.9,2.28,57.4,36.8,4.1,71.5,5.273833671,Midwest
114.3,43083,3130,12.1,0,48.8,2.1,56.8,33,5.6,75.2,10.75837743,Midwest
151.9,45443,7039,13.3,0,47.1,2.12,58,32.8,6.9,70.5,10.703125,Midwest
175.6,48460,55691,13,1634.016268,37.7,2.42,48.9,33.5,5,70.9,6.843609637,Midwest
160.5,56032,4964,8.3,0,42,0.0221,65.3,33.4,5.8,84.1,6.629834254,Midwest
171.5,51175,511574,14.7,826.8598482,34.6,2.59,49.8,26.8,6.9,69.2,6.454934329,Midwest
164.4,47381,23152,15.7,2850.725639,29.4,3.05,47.7,24.8,9,61.5,6.872294372,Midwest
171.6,52795,178725,15,274.1642188,38.8,2.44,49.5,31.1,6.8,71.7,5.852417303,Midwest
143.1,52300,2512,10.9,0,45.7,2.21,64.1,33.8,1.2,73.4,7.382550336,Midwest
161.6,43100,5983,16.2,0,38.4,2.14,54.2,33.3,4,65.3,7.904411765,Midwest
157.6,41303,3704,13.5,0,50.7,2.21,60.7,35.3,3.2,76,8.463949843,Midwest
