deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,Geography,AvgHouseholdSize,PercentMarried,PctHS18_24,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,BirthRate
185.6,43425,37893,19.6,0,40.3,"Dyer County, Tennessee",2.51,51.7,37.3,40.2,6.6,63.9,46.1,37.6,6.483677849
174.7,56573,39165,14.7,0,43.7,"Fayette County, Tennessee",2.58,56.4,36.9,35.8,8.5,71.8,45.8,32.9,5.28264626
230.9,30299,17917,28.1,0,44.2,"Fentress County, Tennessee",2.43,53,51.8,44.2,10.4,45.2,24.2,53.2,5.124835742
180.5,43851,41449,16.5,0,41.5,"Franklin County, Tennessee",2.4,52.7,35.7,37,9.5,65.3,40.6,39.7,5.292111343
214.7,37498,49399,19.5,0,40.4,"Gibson County, Tennessee",2.49,50.2,43.8,38.4,9.5,62.5,39.8,38.6,4.845775592
199.9,41326,28946,16.9,0,42.9,"Giles County, Tennessee",2.49,52.4,36.2,42.3,9.9,64.4,40.8,37.9,4.447587616
211,35704,22846,21.9,0,43.6,"Grainger County, Tennessee",2.52,57.9,54,45.3,9.5,59.8,39.4,41.8,3.497356649
194.7,36740,68580,17.7,0,43.7,"Greene County, Tennessee",2.38,53,50.2,42.6,8.7,59.4,37.3,42.5,3.90120498
218.9,28086,13441,26.1,0,42.6,"Grundy County, Tennessee",2.55,48.4,56.5,42,10.2,40.8,25.5,51,5.094207955
197.9,37410,63402,23.4,0,39.9,"Hamblen County, Tennessee",2.54,51.3,48.9,42.1,10.1,55.2,34.6,42.3,5.325701036
172.9,48380,354098,15.9,553.5190823,39.3,"Hamilton County, Tennessee",0.0248,48,27,27.3,8,68.3,46.5,32.9,5.342350159
230.9,27323,6572,29.5,0,44.2,"Hancock County, Tennessee",2.35,51.7,58.9,39.4,12.1,48.1,34.1,49.4,8.014184397
213.7,35321,25707,25.3,350.0991948,39.8,"Hardeman County, Tennessee",2.59,41.1,43.5,44.4,18.7,53.5,35.5,45.3,4.627249357
185.9,36285,25756,21.7,0,44.8,"Hardin County, Tennessee",2.58,51.2,37.2,43.6,13.9,53.6,30.1,45,4.906586148
211.8,39506,56471,19.6,0,43.4,"Hawkins County, Tennessee",2.42,52.7,46.8,44.2,10,61.2,40,42.4,4.203166439
183.7,35470,18023,24.7,0,39.9,"Haywood County, Tennessee",2.57,43,50.6,42.1,10.5,56.1,35.5,43.5,4.488542405
204.5,39303,28015,19.1,0,40.7,"Henderson County, Tennessee",2.57,51.5,40,39.8,9.4,59.8,39,40.6,4.405016825
219.1,37151,32147,20.5,0,44.9,"Henry County, Tennessee",2.36,55.2,54.4,45.1,9.7,59.8,32.6,44.2,4.382650748
213.5,37443,24363,20.2,0,40.7,"Hickman County, Tennessee",2.6,49.1,50.1,43.3,8.6,53.7,35.3,41.1,6.558627264
219,39753,8149,19.1,122.7144435,43.2,"Houston County, Tennessee",2.49,56.7,36.5,46.3,8.1,59,35.3,43.4,3.771361226
222.6,42837,18135,17.6,716.8458781,42.2,"Humphreys County, Tennessee",2.53,54.8,41.3,42.8,8.9,66.9,42.9,37.8,5.078225186
196.5,35379,11509,23.4,0,45.8,"Jackson County, Tennessee",2.49,50.8,57.3,47.7,14.5,48.3,27.6,52.2,3.981937603
185.3,41235,53240,17.8,0,42.3,"Jefferson County, Tennessee",2.58,53.4,36.7,39.5,9.1,63.7,42.2,37.8,4.075765263
211.3,31330,17830,26.4,0,44.5,"Johnson County, Tennessee",2.29,53.3,46.9,40.9,9,56.6,31.4,48.7,5.253623188
181.6,47199,451324,17.7,276.9628914,37.3,"Knox County, Tennessee",2.39,49,27.4,26.5,6.5,71.1,51,29.4,4.759828048
247.6,28524,7576,41.9,0,40.3,"Lake County, Tennessee",2.38,32.9,51,44.6,10.1,45.4,27,52.1,4.662698413
218.3,33595,26936,24.8,0,37.1,"Lauderdale County, Tennessee",2.5,41,54.3,44.5,13.4,50.8,33.6,45.2,5.484147386
187.3,34614,42564,21.8,0,39.9,"Lawrence County, Tennessee",2.59,55.2,39.2,42.2,10.8,58.8,37.5,37.1,7.666385847
217.1,36255,11854,20.3,0,43.5,"Lewis County, Tennessee",2.49,57.3,63.6,43.2,7.7,57.8,34.3,40.9,4.558176729
193,41802,33743,16.5,0,42.9,"Lincoln County, Tennessee",2.43,51.9,39,41.9,7.6,63.6,38.9,40,6.664803689
170.6,53945,51130,13.6,0,46.5,"Loudon County, Tennessee",2.49,61.4,54.3,34.2,8.9,65.1,39.9,40.7,4.243210863
195.9,39528,52639,17.4,0,42.7,"McMinn County, Tennessee",2.58,52.1,45.6,42.7,9.3,62.5,40,39.6,4.451140766
210.7,34882,26066,23.5,0,42.6,"McNairy County, Tennessee",2.61,53,45.7,44.2,14.9,54,33.3,45.8,3.799063738
211.2,36886,23177,19.3,43.14622255,39.6,"Macon County, Tennessee",2.53,56.5,44.1,43.9,7.4,60,38.6,38.6,4.994346023
176.3,43113,97610,20.9,133.1830755,37.6,"Madison County, Tennessee",2.56,45.8,30,32.9,8.4,62.7,42.8,37.2,5.831783426
220.2,40766,28487,20.6,0,43.1,"Marion County, Tennessee",2.43,53.9,41.8,37.2,6.7,61.7,42.5,38.5,2.19816273
216.9,42839,31552,15.5,0,39.4,"Marshall County, Tennessee",2.57,53.2,43.9,42,8.4,65,44.5,34.1,3.440273038
187.4,51303,87757,15.5,22.79020477,38.6,"Maury County, Tennessee",2.55,50.8,38.5,36.6,7.7,65.4,44.6,35.3,5.317306713
229.6,34801,11830,20.8,0,44.3,"Meigs County, Tennessee",2.51,55.7,63.8,42.7,15,57,37.4,42.7,5.090180361
207,37392,45771,20.6,21.84789496,43,"Monroe County, Tennessee",2.6,60.4,53.3,42,12.5,58.9,36.3,42.4,6.564217382
195.4,50935,193479,13.9,0,30.3,"Montgomery County, Tennessee",2.76,54.2,37,30.8,9.7,72.1,28.7,29,6.724977636
137.3,50358,6322,12.5,0,45.5,"Moore County, Tennessee",2.55,57.4,41.3,40.2,6.5,74.6,45.7,32.5,0.702028081
191.1,36390,21498,23.4,0,40.8,"Morgan County, Tennessee",2.52,51.7,50.6,51.3,8.5,60.4,39.2,43.7,3.724928367
215.6,40683,30639,20.8,0,42.1,"Obion County, Tennessee",2.42,52.1,48.7,41.3,11.2,61,37.7,40.5,4.063986165
220.1,35884,22129,18.9,0,42.2,"Overton County, Tennessee",2.45,61.3,44.7,43.7,7.7,59.9,36.8,41.7,3.83125269
198.4,33776,7929,23.6,0,43.7,"Perry County, Tennessee",2.4,52.3,62.4,41.4,9.5,52.7,31.7,41.3,9.322033898
160,31996,5146,19.2,0,49.4,"Pickett County, Tennessee",2.25,66.7,62.7,38.4,4.9,60.2,31.2,44.1,8.686210641
244,36643,16773,20.3,0,44,"Polk County, Tennessee",2.44,56.9,44.6,43.3,10.9,60.2,38.2,41.6,1.62069946
189.2,37693,74553,20.8,134.1327646,36.1,"Putnam County, Tennessee",2.38,48.3,32.7,37.8,8.4,61,41.4,36.1,3.640481715
193.5,37952,32526,22,0,40.5,"Rhea County, Tennessee",2.51,50.9,39.5,38.1,11.1,58.6,35.9,45.3,6.638495093
198.7,43269,52753,18,0,46.1,"Roane County, Tennessee",2.4,54.7,34.5,36.6,9.8,63.7,38.8,42,3.126436782
187.2,52640,68570,13.4,14.58363716,38.6,"Robertson County, Tennessee",2.7,57,45.4,38.4,8.4,69.5,48.7,29.8,5.976467659
177.6,53799,298612,14.7,26.79061793,32.9,"Rutherford County, Tennessee",2.76,51,32,29.6,6.8,72.9,54.4,23.5,4.947730667
255.9,31397,21950,24.5,0,38.6,"Scott County, Tennessee",2.61,50.2,56,47.6,14.1,48.7,31.8,45.7,5.677867903
227.4,44111,14811,18.7,0,41.9,"Sequatchie County, Tennessee",2.56,56.2,41.1,40.2,9,61.9,40.3,40.4,3.240589198
185.2,39905,95946,17.7,10.42252934,42.2,"Sevier County, Tennessee",2.52,54.1,40.2,37.5,7.4,56.5,35.2,36.9,6.406013616
202.7,44015,938069,23,393.3612559,34.9,"Shelby County, Tennessee",2.65,38.7,33.9,27.1,10.3,61.3,44.6,33.4,6.405574323
225.1,43659,19295,15,0,41.6,"Smith County, Tennessee",2.53,59.1,43.9,48,5.2,64.4,44.4,36.5,3.646563815
230.1,41590,13259,17.5,301.6818765,43.2,"Stewart County, Tennessee",2.57,57.4,47.3,42,10.1,66,34,40.2,2.998236332
187.2,38840,156791,18.5,344.4075234,44.3,"Sullivan County, Tennessee",2.32,53.9,38,34.8,8.2,64.3,41.1,40.2,4.794040316
162.5,58291,175989,11.3,102.2791197,39.4,"Sumner County, Tennessee",2.7,55.6,35.1,32.8,6,70.2,49.4,30,5.056955471
208.4,52339,61870,15.4,32.32584451,37,"Tipton County, Tennessee",2.82,51.9,44.9,39,10.6,67.8,46.5,32,6.760732914
217,40251,8042,17.5,0,40.2,"Trousdale County, Tennessee",2.65,49.2,46.8,42.8,10.5,60.3,36.7,35.5,9.777777778
196.1,37632,17860,20.1,0,45.7,"Unicoi County, Tennessee",2.36,52.8,35.6,41.6,13.7,57.8,32.5,46.9,6.395035078
221.3,37453,19119,22.6,0,41,"Union County, Tennessee",2.59,55.8,49.3,44.2,9.5,54.1,35.2,44.9,3.464419476
174.1,34884,5677,20.6,0,45.8,"Van Buren County, Tennessee",2.61,51.8,52.5,50.1,11.2,57.9,36,41.1,4.545454545
209.6,36942,40435,19,0,39.7,"Warren County, Tennessee",2.51,50.2,47.8,42.5,8,55,34.2,43.9,6.99356005
176.7,43212,126302,16.7,47.50518598,39.8,"Washington County, Tennessee",2.29,50.8,29.7,30.7,6.2,68,46.2,33.9,4.081698817
201.4,33573,16748,23.3,0,42.2,"Wayne County, Tennessee",2.48,49.9,51.1,43.6,12.2,54.7,32.6,43.5,6.408629442
205.4,36205,33960,21.5,0,36.9,"Weakley County, Tennessee",2.32,49,21.6,39.8,11.2,69.2,44.1,35,5.005740528
203.7,35400,26521,21.9,0,42.5,"White County, Tennessee",2.65,53.9,52.4,45.3,10.5,58.8,37.7,42.2,5.225066196
139,97936,211672,5.6,118.1072603,38.9,"Williamson County, Tennessee",2.86,66,30.4,16.4,4.2,86.6,64,16.5,4.474464442
179.2,60955,128911,10.1,23.27186974,40.1,"Wilson County, Tennessee",2.72,56.6,40.3,32.1,6.5,74,51.9,26.8,4.280356467
245.2,42471,57580,20.4,0,38.9,"Anderson County, Texas",2.68,44.5,51.2,36.9,4.3,59.7,41.6,34.1,7.105682422
182.2,66878,18105,10.7,0,31.3,"Andrews County, Texas",3.05,58.1,46.7,33.6,3.9,63.3,48.6,23.4,10.78180889
168.3,42128,88255,17.9,11.33080279,36.4,"Angelina County, Texas",2.77,50,33.8,31.6,9.1,54.4,35.7,37.6,5.728131815
194.6,44551,25350,17.5,0,49,"Aransas County, Texas",2.46,55,38.4,30.9,6.8,54.3,28.5,42.4,8.072153326
138.8,58867,8715,9.4,0,44.1,"Archer County, Texas",2.6,62,38.8,36.5,3,72.3,49.2,28.2,3.583061889
213.4,55177,1947,11,0,45.1,"Armstrong County, Texas",2.63,61.1,57.7,24.3,1.1,75.7,48.3,28,2.949061662
169.1,52785,48435,16.9,454.2169918,35.5,"Atascosa County, Texas",3.04,52.1,36.3,36,6.5,57.7,39,32.6,5.556068297
160.1,58792,29563,11.2,0,40.6,"Austin County, Texas",2.59,59.6,49.5,30.3,6.2,67.3,45.6,28.4,4.630829016
110.4,36821,7210,19.9,0,34.9,"Bailey County, Texas",2.92,57.9,43.9,32.4,4.3,45.2,31.7,34.5,2.595628415
140,50107,21269,13.5,0,51.5,"Bandera County, Texas",2.45,57.5,48.5,29.2,4.8,63,32.8,37.3,6.419479801
181.8,52886,80527,14.7,0,38.7,"Bastrop County, Texas",2.94,52.8,36.2,30.4,9.8,62,41.9,31.1,4.583083383
212.3,36027,3618,18.3,0,48.5,"Baylor County, Texas",2.06,56.5,42.9,31.7,1.4,64.2,31,32.9,6.068601583
151.6,40680,32874,24.9,0,35.3,"Bee County, Texas",2.85,39.9,40.9,33.1,7,52.1,35.3,35.8,8.618283322
177.3,51048,334941,14.2,8.956801347,30.2,"Bell County, Texas",2.89,52.8,38.6,28.2,9.5,70.2,30.1,29.3,5.835105126
157.2,50699,1897753,18.3,286.6547965,33.1,"Bexar County, Texas",2.9,45,31.6,25.2,7.4,61.1,39.8,30.8,5.991129949
154,57177,11004,12,0,48.6,"Blanco County, Texas",2.55,61.9,22.6,30.7,6.4,64.8,37,32.7,3.865213082
190.7,44397,17891,15,0,46,"Bosque County, Texas",2.52,57.8,37.7,34.7,7.9,59.9,35,36.3,3.008595989
184.8,41883,93389,20.1,0,37.7,"Bowie County, Texas",2.63,46.6,40.9,36,8.5,59.7,40.3,36.1,7.433542774
169.3,73788,346312,9.9,2.88756959,35.5,"Brazoria County, Texas",2.85,54.5,32.4,25.7,5.4,69.6,55.6,21.7,6.533051164
151.8,41641,215037,26.4,51.15398745,25.2,"Brazos County, Texas",2.58,37.4,12.5,20.4,6.4,72.6,50.7,19.8,4.690848607
160.4,40179,9145,13.8,0,42.1,"Brewster County, Texas",2.27,45.9,23.3,21.4,4.9,65,42.7,29.8,1.812688822
173.3,27875,7230,32.4,0,31.7,"Brooks County, Texas",3.31,32.8,31.3,37.6,19.8,33.5,21.6,45.8,6.831489915
188.4,41316,37896,17.5,0,41,"Brown County, Texas",2.71,52.5,31.1,37.9,4.3,60.3,40.6,36.9,2.5472273
224,33134,13786,27.4,0,42.3,"Bienville Parish, Louisiana",2.35,43.4,39.6,42.7,10.1,53.6,34,44.2,7.939133311
172.6,51138,125175,14.3,191.7315758,34.7,"Bossier Parish, Louisiana",2.57,49,33.2,29.4,5.7,68.5,42.2,31,5.823193854
199.4,39812,251460,24.1,365.863358,36.6,"Caddo Parish, Louisiana",2.55,39.3,30.3,32.9,7,56.7,37.4,39,5.272379222
192.2,45979,198788,18.4,5.030484738,36.1,"Calcasieu Parish, Louisiana",2.55,47.3,35.2,35.8,8.3,62.2,42.6,33.7,6.064227035
200.1,36350,9993,23.3,0,39.9,"Caldwell Parish, Louisiana",2.48,46.4,37.5,42.8,10.2,49.8,35,38.6,2.079107505
133.3,59300,6817,12.2,0,42.6,"Cameron Parish, Louisiana",2.57,64.9,33.8,38.5,6.3,75.2,51.3,30.3,7.70252324
224.9,34116,10147,23.3,0,38.5,"Catahoula Parish, Louisiana",2.48,48.2,42.5,42.2,8.3,50.5,33.2,37.6,2.469135802
177.8,35385,16295,28.2,0,42.2,"Claiborne Parish, Louisiana",2.51,37,41.4,40.7,13.5,49.4,30,47.1,8.809020437
216.1,31835,20142,30.9,0,38.3,"Concordia Parish, Louisiana",2.33,42.8,36,41.3,11.7,49.3,32.8,34.3,2.773207991
197.8,40642,27052,23.5,258.7609049,39.8,"De Soto Parish, Louisiana",2.61,46.4,25.6,41.2,9.3,57,38,39.9,5.389797883
178.8,46831,446753,18.4,346.947866,33.2,"East Baton Rouge Parish, Louisiana",2.57,39,22.8,26.7,7.6,65.9,47.8,30.3,4.474235159
250.7,25402,7307,43,0,33.3,"East Carroll Parish, Louisiana",2.26,28.1,47,38.5,19.2,36.3,22.5,51.1,4.305555556
212.2,41651,19696,20.4,0,41.8,"East Feliciana Parish, Louisiana",2.43,42.5,28.8,43.5,6.5,60.3,40.7,39,4.203655352
211.4,32615,33743,24.1,0,35.8,"Evangeline Parish, Louisiana",2.65,43.7,36,34.6,10.4,49,30.9,47.8,8.601712189
140.5,32318,20410,29,0,37.9,"Franklin Parish, Louisiana",2.54,42.8,32.4,40.3,11.5,46.4,27.7,43,5.698070375
222.7,40668,22343,22.8,0,37.6,"Grant Parish, Louisiana",2.63,46.2,51.4,42.3,9.2,56.5,37.5,42.2,3.728510828
205.9,45226,74103,19.4,0,35.8,"Iberia Parish, Louisiana",0.0277,46,41.4,42.1,10.6,58,38.6,37.5,6.645642202
225.1,47377,33095,19.9,0,38.4,"Iberville Parish, Louisiana",2.61,39.7,34,38.3,7.9,62.8,42.1,35.9,4.869631902
217.7,37130,15858,24.6,0,39.6,"Jackson Parish, Louisiana",2.49,46.1,43.3,41.9,6.9,55.6,33.6,45.6,4.002444241
188.6,47024,436275,15.8,430.9208641,38.7,"Jefferson Parish, Louisiana",2.57,43.1,31.8,31.1,6.7,58.6,40.8,34.3,5.165714506
208,37968,31439,21.7,0,38.4,"Jefferson Davis Parish, Louisiana",2.65,46.6,36.5,41.1,9.2,57.5,36,42.2,7.155147691
182.9,51340,240098,15.1,79.13435347,34,"Lafayette Parish, Louisiana",2.55,44.6,24.7,28.7,6.3,67.8,47.9,26.3,5.986172971
198.7,47382,98325,17.6,20.34070684,36.6,"Lafourche Parish, Louisiana",2.68,49.4,37.7,39.1,7,63.4,44.6,33.4,4.817078346
209.6,44139,14974,18,0,38.6,"LaSalle Parish, Louisiana",2.46,52.3,51.2,43.6,6.3,61.3,42.4,32.7,5.144490314
205.7,32889,47774,29.7,0,27.4,"Lincoln Parish, Louisiana",2.56,35,14.7,27.7,11.9,63.4,45.7,30.3,4.279213153
186.5,58818,137788,12.3,0,35.3,"Livingston Parish, Louisiana",2.79,52.2,36.1,40.2,7,64.3,49.1,28.9,5.711293942
181.9,26732,11514,41.4,0,34.6,"Madison Parish, Louisiana",2.55,34.6,40.2,39.6,16.9,36.8,23.5,39.8,4.463336876
186.4,30636,26395,29.4,37.88596325,39.3,"Morehouse Parish, Louisiana",2.5,42.9,38.5,43.5,8,46.9,30.4,45.3,4.979184013
181.5,34522,39179,31.1,0,33.8,"Natchitoches Parish, Louisiana",2.66,40.6,25,33.7,12.2,53.1,33.5,40.9,3.688606085
193.6,35468,389617,27.9,523.5911164,35.4,"Orleans Parish, Louisiana",2.38,30,26.3,23.2,10.3,53.9,35.7,37.6,5.131693567
199.7,40877,156761,23.6,140.3410287,34.7,"Ouachita Parish, Louisiana",2.55,41.9,29.6,32.9,8,55.1,38.7,35.6,6.070254725
180.7,51304,23495,16,0,36.5,"Plaquemines Parish, Louisiana",2.7,52.2,28.2,39.3,4.7,67.4,39.7,29,6.549831829
188.2,44469,22251,18.3,44.94180037,42.6,"Pointe Coupee Parish, Louisiana",0.0256,45.3,22.9,41.7,8.3,59.2,40.1,37.7,4.275724276
189,40406,132141,19.8,75.67673924,37.4,"Rapides Parish, Louisiana",2.68,44.2,35.6,37,8.6,57.1,36.4,40.6,4.202589635
172.2,33322,8593,25.3,0,39.8,"Red River Parish, Louisiana",2.54,44.2,37.4,44.3,9.2,51.4,35.2,41.3,10.40892193
191.3,36666,20523,24.9,0,38,"Richland Parish, Louisiana",2.59,49.5,35,41,9.6,46.5,30.5,35.4,3.43803056
202.5,39561,24186,21.2,82.69246672,41.5,"Sabine Parish, Louisiana",2.6,51.8,47.6,42,10.6,57.2,34.2,39.8,6.366608963
233.1,45615,45408,17.9,0,33,"St. Bernard Parish, Louisiana",2.92,43,33.7,40.9,12.2,61.6,43.3,32.6,5.677721702
190.3,60751,52812,12.1,37.87018102,37.2,"St. Charles Parish, Louisiana",2.83,48.7,31.7,36.7,7.7,66.5,50.7,28.2,6.11124004
212.5,35004,10567,24,0,39.2,"St. Helena Parish, Louisiana",2.59,42.3,27.5,45.7,14.4,44.6,28.5,47.8,3.087986464
201.2,47477,21567,16.1,0,38.8,"St. James Parish, Louisiana",2.69,46.7,27.7,44.8,11,64.7,47.8,32.3,4.363776791
200.6,47225,43626,20.8,0,36,"St. John the Baptist Parish, Louisiana",2.83,44.7,31,37.5,9.2,59,44.4,36.1,4.727439304
217.8,32683,83848,30.1,0,36.6,"St. Landry Parish, Louisiana",2.68,43.1,50.8,44.5,6.1,56.3,41.4,37.8,6.971510409
198.1,46713,53835,18,0,36.7,"St. Martin Parish, Louisiana",2.77,49.5,37.3,42.1,7.2,60.9,40.7,36.3,6.463878327
200.6,42075,52810,21.8,0,37.7,"St. Mary Parish, Louisiana",2.58,43,40.4,43.4,12.2,51.3,33.5,40.5,6.284065406
177.7,63441,250088,11.2,115.9591824,39.8,"St. Tammany Parish, Louisiana",2.7,54.3,30.4,27,7.6,67.8,45.6,30.6,5.430602081
207.1,39927,128755,22.5,62.13350938,412.8,"Tangipahoa Parish, Louisiana",2.68,44.4,25.3,35.6,10.7,55.4,36.4,38.7,3.432793045
142.5,27522,4740,32,0,43,"Tensas Parish, Louisiana",0.0248,33.8,30.7,45.6,15.6,38.7,22.2,42.6,2.925809822
213.2,49044,113972,20.9,96.51493349,35.2,"Terrebonne Parish, Louisiana",2.78,47.7,42.9,40,5.5,59.8,42.6,32.8,5.230870955
220.2,38998,22477,22,0,41.7,"Union Parish, Louisiana",2.6,50.1,42.7,44.9,7.7,56.1,36.4,42.4,4.316239316
180.3,45331,59875,18.3,0,36.7,"Vermilion Parish, Louisiana",2.69,48.5,42.1,41,8.5,60.1,40.6,36.7,5.605176173
204.5,46682,50803,13.9,0,30,"Vernon Parish, Louisiana",2.82,55,47.2,35.8,7.5,69.3,24.8,31.8,7.229203118
224.8,29749,46371,29.1,0,39.2,"Washington Parish, Louisiana",2.54,46.8,43.1,40.5,15,47.4,28.6,47.7,6.368497812
205,36003,40021,22.2,0,40.9,"Webster Parish, Louisiana",2.51,44,40.2,40.5,7.6,52.8,32.4,42.4,6.027155315
182.8,51550,25490,20.5,0,35.4,"West Baton Rouge Parish, Louisiana",2.61,47.1,35.9,39.2,6.5,68.1,50.1,30,5.538105472
195.6,33959,11293,22.5,0,39.7,"West Carroll Parish, Louisiana",2.48,46.6,38.1,44,11.9,45.9,28.4,33.2,5.737356566
148.2,53679,15385,24,0,40.4,"West Feliciana Parish, Louisiana",3.04,36.1,20.8,33.7,8.5,68.3,47.7,32,6.799830004
227.5,36644,14568,26.8,0,41.3,"Winn Parish, Louisiana",2.36,46.9,44.1,42,6.3,56.1,35.3,40.1,4.891661195
188,46701,107233,15.4,83.92938741,40.6,"Androscoggin County, Maine",2.34,49,32.5,37.2,7.2,65.5,46.1,38.8,5.235413921
188.2,36066,68628,20.1,14.571312,46.6,"Aroostook County, Maine",2.24,54.1,34.5,39,7.5,57.1,34.4,47.6,5.029215359
173.3,61436,289977,10.8,500.0396583,41.9,"Cumberland County, Maine",2.37,49.4,24.3,24.1,5.4,74.3,53.5,30.1,3.772833827
167.5,41035,29991,15.8,0,44.9,"Franklin County, Maine",0.0248,51.3,30.4,36.9,7.7,63.4,40.5,42,3.482221569
165.4,45807,54659,12.9,18.29524872,47.4,"Hancock County, Maine",2.18,54.1,24.7,33.1,7.7,64,36.7,37.7,5.103569855
193.2,45556,119980,13.8,300.0500083,44,"Kennebec County, Maine",2.28,49.6,36.1,35.6,7.7,67.6,44.8,39.2,4.823685961
169.4,50002,39855,13.9,501.8190942,47.2,"Knox County, Maine",2.27,51.5,44,34.8,5.7,64.3,36.8,40.4,4.550819672
170.6,47905,33969,11.7,58.87721158,49.8,"Lincoln County, Maine",2.25,53.5,38.5,32.1,4.2,65.3,37.1,42.9,5.786534285
189,40120,57202,16.1,0,45.7,"Oxford County, Maine",2.6,48.1,35,45.6,9.2,59,37.6,44.4,4.600845561
187.5,42728,152692,18,438.7918162,41.3,"Penobscot County, Maine",2.36,48,21.9,34.9,7.8,63.3,42.4,39.4,4.133114215
194,36994,16931,20.3,0,49.8,"Piscataquis County, Maine",2.24,52.8,42,40.5,10.5,53.8,30.9,50.6,6.290471785
173.6,55630,35149,10.5,56.90062306,45.2,"Sagadahoc County, Maine",2.26,54.2,51.8,31.6,5.7,69.4,43.3,39.1,5.263857504
200.2,39001,51113,17.3,0,44.9,"Somerset County, Maine",2.34,51.2,35,41.3,9.5,56.1,34.8,46.9,4.712136228
180.1,46598,39155,15,0,45,"Waldo County, Maine",2.26,53.7,41.3,34,7.5,62.1,38.2,41,4.975063861
216.7,38057,31625,18.5,0,46.8,"Washington County, Maine",2.18,51,32.2,38.3,9.8,51,27.3,52.5,5.793688177
173.7,55482,201169,11.2,159.0702345,44.1,"York County, Maine",2.4,52.6,36.1,31.6,5.9,72.2,50.2,33.1,5.050755137
172.2,39808,72528,18.5,261.9677917,41.5,"Allegany County, Maryland",2.33,44.2,30,42,10,66.4,43.5,43.6,4.613602728
176,86654,564195,6.7,69.12503656,38.4,"Anne Arundel County, Maryland",2.66,51.7,29.1,25,5.9,81.6,55,25.1,5.291115354
171,67766,831128,9.8,216.57313920000001,39.1,"Baltimore County, Maryland",2.56,46.2,29.7,27.2,6.9,75.2,52.5,29.7,5.073719664
175.2,92446,90595,7.2,0,40.6,"Calvert County, Maryland",2.87,52.7,38.4,31.5,7.6,82.1,58.4,24.3,3.454078056
185.6,49573,32579,16,0,40.1,"Caroline County, Maryland",2.7,50.2,41.1,40.7,8.8,61.6,40.8,41.2,5.404323459
171.1,84500,167627,5.9,89.48439094,42.2,"Carroll County, Maryland",2.73,56.7,30.1,30.6,4.6,84.5,62,23.9,4.31864301
195.5,62198,102382,10.6,419.9957024,40.1,"Cecil County, Maryland",0.0273,52.5,34.7,37.8,7.5,72.9,54.7,30.4,4.297102051
186.7,86703,156118,7.2,0,37.7,"Charles County, Maryland",2.84,50,35.7,32.2,6.3,82.3,57.3,24.3,4.693221178
185.4,42279,32384,17.5,0,43.8,"Dorchester County, Maryland",2.41,47.9,29,38.3,10.4,61.7,39.9,45.6,5.456570156
155.6,83698,245322,6.5,114.1357074,39.1,"Frederick County, Maryland",2.68,54.7,29,25.2,5.8,81.6,60.8,23.2,4.557287265
154.8,47441,29460,12.4,0,44.5,"Garrett County, Maryland",2.47,56.5,31.8,42.2,7,62.5,41,41.4,6.553245117
169.9,79403,250290,8,79.90730752,40.1,"Harford County, Maryland",2.69,54.7,35.9,28.1,6.4,81.9,56,26.9,6.156408818
131.9,106871,313414,6.1,165.9147326,38.8,"Howard County, Maryland",2.78,58,26.8,14.2,4.9,84.7,63.1,19.3,5.158672656
180,53288,19787,13.8,0,46.2,"Kent County, Maryland",2.39,47,27.3,33.2,7.2,68.1,40.9,42.6,4.528650647
120.1,97279,1040116,7.2,184.5947952,38.5,"Montgomery County, Maryland",2.76,53.2,23.5,14,6.1,77,56.4,23,5.281994667
172.7,71904,909535,10.3,21.98925825,35.8,"Prince George's County, Maryland",2.86,38.5,28.9,26.1,8.7,68.6,50.6,27.3,5.044283329
173.8,80650,48904,7.5,0,43.5,"Queen Anne's County, Maryland",2.75,57.4,34.7,29.9,5.3,80.3,55.6,28.8,5.627462015
181.5,84686,111413,8.6,17.95122652,36.3,"St. Mary's County, Maryland",2.79,53.9,28.6,30.6,4.8,80.2,53.2,25.2,5.419453329
216.5,38376,25768,25.5,0,37,"Somerset County, Maryland",2.26,32.3,24.6,43.2,8.2,56.2,37.3,46.8,5.312389693
161.9,54836,37512,11.7,213.2650885,49,"Talbot County, Maryland",2.3,54,39.3,27.9,6.7,72.1,38.4,40.1,3.328451604
181,54606,149585,13.8,73.53678511,40.4,"Washington County, Maryland",2.5,49.4,33.7,38.1,8.5,68.9,48.7,36.3,5.93936457
204.3,51927,102370,16.9,224.6751978,35.5,"Wicomico County, Maryland",2.62,44.7,26.1,31.9,8.8,66.7,46.6,35.2,5.35618844
186.8,55691,51540,11.9,0,49.1,"Worcester County, Maryland",2.45,50.7,43.7,31.6,9.9,67.4,38.5,43.6,5.625635809
226,41895,621849,23.3,886.0671964,34.6,"Baltimore city, Maryland",2.47,26.6,29.1,29.8,13.1,56.1,39,43.9,5.449538255
163,64150,214333,8.9,41.99073404,51.3,"Barnstable County, Massachusetts",2.24,53.2,37.2,24.9,7,74.2,43.3,44.1,3.521180903
157,49890,127828,13,125.1681948,45.8,"Berkshire County, Massachusetts",2.22,45.6,27.9,31.7,8.9,70.7,46.4,44,4.573604784
